Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
51,56 4657 1647 419,76 416,22 25,55 25,14 5,14 1,3949 416  3 92219,023437 1
51,6 4386 1614 420,9 418,91 25,73 25,14 5,14 1,4234 416  3 93858,84375 1
51,65 4274 1593 431,42 425,19 26,11 25,14 5,14 1,4454 416  3 92119,46875 1
51,69 4253 1589 418,48 427,21 26,16 25,14 5,14 1,4625 416  3 93910,492187 1
51,75 4404 1611 413,69 425,48 25,79 25,14 5,14 1,4744 416  3 94273,617187 1
46,18 62 467 1029,24 2383,37 95,42 25,14 5,14 0,1061 400  2 240658,046875 1
46,19 154 633 1029,93 2300,16 81,44 25,14 5,14 0,1341 400  2 197378,5625 1
46,32 2330 1279 822,36 1354,78 33,53 25,14 5,14 0,2301 400  2 165321,28125 1
47,56 4303 1597 663,77 913,33 26,04 25,14 5,14 0,3486 401  2 146578,875 1
48,17 5066 1747 569,23 606,22 23,7 25,14 5,14 0,4603 402  2 133611,6875 1
48,17 5143 1748 513,05 554,77 23,69 25,14 5,14 0,5613 405  2 124634,859375 1
48,71 5110 1737 502,06 520,75 23,84 25,14 5,14 0,6456 407  2 117431,195312 1
49,16 5100 1734 479,64 487,49 23,89 25,14 5,14 0,8088 410  2 111888,109375 1
49,57 5004 1702 493,8 476,56 24,34 25,14 5,14 0,8884 411  2 107857,59375 1
49,85 5014 1711 477,21 455,12 24,2 25,14 5,14 0,9404 412  3 102175,210937 1
50,17 5067 1723 453,43 445,82 24,04 25,14 5,14 0,9922 412  3 100019,53125 1
50,59 4954 1689 448,09 438,94 24,54 25,14 5,14 1,0482 413  3 98348,0625 1
50,79 5026 1709 445,67 424,9 24,24 25,14 5,14 1,102 413  3 97061,609375 1
50,97 4878 1707 441,47 422,75 24,26 25,14 5,14 1,1544 413  3 96078,0625 1
51,08 4894 1680 427,21 426,34 24,67 25,14 5,14 1,2056 413  3 95167,289062 1
51,23 4969 1691 418,76 423,18 24,51 25,14 5,14 1,2883 413  3 94587,101562 1
51,27 4765 1662 417,49 432,89 24,94 25,14 5,14 1,3226 413  3 94221,570312 1
51,38 4621 1642 429,09 423,47 25,27 25,14 5,14 1,3453 414  3 94013,953125 1
51,48 4416 1632 426,2 427,36 25,44 25,14 5,14 1,3642 414  3 92119,46875 1
51,63 4587 1637 425,91 417,77 25,34 25,14 5,14 1,3962 414  3 92518,976562 1
51,64 4531 1630 414,25 422,47 25,47 25,14 5,14 1,4084 414  3 92119,46875 1
51,62 4433 1616 431,13 419,76 25,71 25,14 5,14 1,4238 414  3 92020,132812 1
51,62 4334 1618 416,64 425,91 25,66 25,14 5,14 1,4468 414  3 92619,390625 1
51,67 4250 1589 418,91 429,39 26,16 25,14 5,14 1,4821 414  3 93910,492187 1
46,12 64 484 1033,78 2407,69 93,85 25,14 5,14 0,1055 400  2 239476,140625 1
46,18 681 919 917,67 1884,44 53,56 25,14 5,14 0,1027 400  2 214630,0625 1
46,18 3442 1547 732,97 1025,07 26,95 25,14 5,14 0,1548 400  2 176247,84375 1
46,63 4750 1681 625,39 772,71 24,65 25,14 5,14 0,4003 401  2 153707,59375 1
47,26 5015 1706 582,88 654,63 24,29 25,14 5,14 0,532 404  2 138828,640625 1
47,93 5144 1748 553,09 586,04 23,68 25,14 5,14 0,6367 405  2 120075,046875 1
48,5 5159 1753 504,62 532,87 23,61 25,14 5,14 0,7235 407  2 114056,585937 1
49,38 5083 1728 503,93 509,25 23,96 25,14 5,14 0,7988 408  2 109589,039062 1
49,76 5111 1737 469,99 458,68 23,83 25,14 5,14 0,8701 409  2 105719,59375 1
50,08 4955 1689 455,89 453,43 24,53 25,14 5,14 0,9415 409  2 102914,570312 1
50,32 5044 1715 442,07 445,67 24,15 25,14 5,14 0,9965 409  3 100727,914062 1
50,52 4983 1693 434,5 437,31 24,48 25,14 5,14 1,1001 410  3 98803,546875 1
50,7 4975 1682 448,55 429,39 24,63 25,14 5,14 1,1599 410  3 97560,976562 1
50,9 4883 1679 429,82 430,7 24,68 25,14 5,14 1,1946 410  3 95326,757812 1
51,0 4994 1699 428,95 415,8 24,39 25,14 5,14 1,2288 410  3 94797,257812 1
51,27 4919 1684 428,37 426,92 24,61 25,14 5,14 1,2638 411  3 94221,570312 1
51,33 4954 1646 427,21 421,89 25,2 25,14 5,14 1,2942 411  3 93962,195312 1
51,43 4633 1644 422,18 415,8 25,23 25,14 5,14 1,3233 411  3 92119,46875 1
51,43 4511 1627 413,97 422,18 25,52 25,14 5,14 1,3556 411  3 92418,773437 1
51,49 4504 1626 422,9 427,5 25,53 25,14 5,14 1,4004 411  3 91921,007812 1
51,56 4318 1599 429,97 423,9 25,99 25,14 5,14 1,4252 411  3 91921,007812 1
51,55 4280 1632 426,92 428,95 25,42 25,14 5,14 1,4484 411  3 93858,84375 1
51,59 4460 1619 426,2 423,18 25,64 25,14 5,14 1,4665 411  3 92219,023437 1
51,67 4402 1611 410,49 425,62 25,78 25,14 5,14 1,4805 411  3 92619,390625 1
46,1 68 492 1062,15 2377,73 93,12 25,14 5,14 0,1013 400  2 241168,15625 1
46,1 219 716 1001,74 2237,2 75,21 25,14 5,14 0,1405 400  2 238139,53125 1
46,04 2607 1328 807,2 1308,37 32,02 25,14 5,14 0,2398 400  2 163109,265625 1
46,38 4537 1630 651,31 886,83 25,46 25,14 5,14 0,355 401  2 145330,6875 1
47,74 5030 1700 578,75 683,84 24,37 25,14 5,14 0,4843 403  2 132676,859375 1
48,34 5132 1744 512,01 548,24 23,73 25,14 5,14 0,5832 406  2 123284,375 1
48,78 5170 1757 500,7 516,01 23,55 25,14 5,14 0,676 408  2 116390,085937 1
49,25 5075 1725 497,16 491,63 23,99 25,14 5,14 0,759 410  2 111376,984375 1
49,64 5053 1718 484,2 473,67 24,1 25,14 5,14 0,9321 412  2 107112,96875 1
49,92 5036 1712 455,28 462,26 24,18 25,14 5,14 0,9873 413  3 104043,890625 1
50,2 5027 1710 455,59 447,18 24,22 25,14 5,14 1,0411 414  3 99378,882812 1
50,44 5014 1705 441,77 440,57 24,29 25,14 5,14 1,0839 414  3 97840,625 1
50,8 5005 1702 442,37 433,18 24,33 25,14 5,14 1,1261 414  3 96622,007812 1
50,98 4845 1674 431,13 431,42 24,76 25,14 5,14 1,1689 415  3 95486,757812 1
51,11 4916 1683 439,83 425,77 24,61 25,14 5,14 1,2335 415  3 94797,257812 1
51,18 4744 1660 424,33 421,32 24,98 25,14 5,14 1,2613 415  3 94221,570312 1
51,29 4763 1662 426,78 418,62 24,94 25,14 5,14 1,316 415  3 94065,773437 1
51,29 4717 1668 408,96 422,61 24,84 25,14 5,14 1,3474 415  3 92318,789062 1
51,39 4660 1648 419,76 423,76 25,17 25,14 5,14 1,3729 415  3 92318,789062 1
51,46 4721 1656 421,47 418,62 25,03 25,14 5,14 1,3946 415  3 92518,976562 1
51,57 4497 1625 423,33 422,18 25,54 25,14 5,14 1,4165 415  3 92219,023437 1
51,6 4512 1613 420,04 422,18 25,73 25,14 5,14 1,4378 415  3 92418,773437 1
51,61 4439 1616 409,65 421,89 25,68 25,14 5,14 1,4697 415  3 92020,132812 1
51,66 4256 1590 429,39 428,37 26,14 25,14 5,14 1,4791 415  3 92119,46875 1
46,02 55 467 1046,45 2393,88 95,39 25,14 5,14 0,1036 400  2 241509,4375 1
46,0 854 1123 830,19 1533,44 39,57 25,14 5,14 0,105 400  2 208724,015625 1
46,18 4069 1562 686,62 982,6 26,64 25,14 5,14 0,1769 400  2 171812,078125 1
46,82 4998 1700 605,6 750,29 24,36 25,14 5,14 0,3013 400  2 151389,703125 1
47,44 5188 1763 552,71 639,52 23,46 25,14 5,14 0,5136 404  2 137155,109375 1
48,1 5173 1758 542,34 580,32 23,53 25,14 5,14 0,6188 406  2 126669,96875 1
48,62 5042 1714 512,19 527,67 23,99 25,14 5,14 0,7035 407  2 113149,171875 1
49,09 5088 1719 498,34 499,35 24,08 25,14 5,14 0,7908 408  2 108681,804687 1
49,86 5086 1729 470,95 482,57 23,94 25,14 5,14 0,8708 409  2 105263,15625 1
50,15 5139 1747 477,21 463,52 23,69 25,14 5,14 0,9362 410  2 102605,210937 1
50,35 5014 1705 446,88 448,09 24,28 25,14 5,14 1,0017 410  3 100136,90625 1
50,59 5029 1712 460,08 437,75 24,18 25,14 5,14 1,0526 410  3 98461,539062 1
50,75 4933 1686 440,57 423,76 24,57 25,14 5,14 1,1422 411  3 97061,609375 1
50,88 4969 1691 443,57 425,62 24,49 25,14 5,14 1,1832 411  3 95862,195312 1
50,88 4886 1679 436,27 422,61 24,67 25,14 5,14 1,2249 411  3 94273,617187 1
51,0 4870 1677 424,33 429,39 24,7 25,14 5,14 1,257 411  3 94377,882812 1
51,33 4621 1673 438,79 420,18 24,77 25,14 5,14 1,2881 411  3 92720,03125 1
51,3 4665 1649 412,58 417,35 25,15 25,14 5,14 1,3119 411  3 92418,773437 1
51,37 4673 1650 412,02 421,89 25,13 25,14 5,14 1,3482 411  3 91723,398437 1
51,47 4635 1644 421,75 425,19 25,22 25,14 5,14 1,3706 411  3 91822,09375 1
51,52 4657 1623 426,92 430,4 25,57 25,14 5,14 1,4079 411  3 91624,914062 1
51,58 4419 1613 413,27 423,18 25,72 25,14 5,14 1,4311 411  3 92119,46875 1
51,6 4383 1608 407,16 424,9 25,81 25,14 5,14 1,4482 411  3 92418,773437 1
51,64 4219 1585 424,04 430,99 26,23 25,14 5,14 1,4599 411  3 92720,03125 1
45,93 65 476 1032,38 2395,5 94,58 25,14 5,14 0,1026 400  2 241509,4375 1
45,96 294 798 1022,99 2110,68 69,65 25,14 5,14 0,1404 400  2 236489,609375 1
46,03 2883 1375 792,31 1244,87 30,72 25,14 5,14 0,2481 400  2 164049,984375 1
46,58 4651 1646 648,23 857,32 25,18 25,14 5,14 0,3623 401  2 144960,359375 1
47,9 5063 1721 611,37 704,04 24,04 25,14 5,14 0,4826 403  2 133090,71875 1
48,45 5184 1761 522,16 544,91 23,48 25,14 5,14 0,5787 406  2 123373,492187 1
48,86 5092 1731 490,47 506,5 23,9 25,14 5,14 0,683 408  2 116469,515625 1
49,39 5168 1756 495,64 500,36 23,55 25,14 5,14 0,7798 410  2 111231,804687 1
49,72 5138 1746 468,25 467,14 23,69 25,14 5,14 0,9343 412  2 107180,242187 1
50,08 5076 1726 461,64 457,29 23,98 25,14 5,14 1,0063 413  3 103790,796875 1
50,29 4988 1709 445,07 446,58 24,22 25,14 5,14 1,0695 414  3 99378,882812 1
50,29 5079 1727 453,43 432,59 23,96 25,14 5,14 1,1232 414  3 98121,882812 1
50,64 5081 1727 436,27 433,18 23,95 25,14 5,14 1,1604 414  3 96567,335937 1
50,84 4724 1657 419,47 422,18 25,01 25,14 5,14 1,2156 415  3 95380,03125 1
50,96 4966 1690 424,19 418,76 24,49 25,14 5,14 1,2523 415  3 94692,0625 1
51,07 4832 1672 424,47 422,47 24,78 25,14 5,14 1,2841 415  3 94377,882812 1
51,2 4637 1644 436,71 419,76 25,21 25,14 5,14 1,3461 415  3 92518,976562 1
51,28 4682 1651 428,66 418,91 25,11 25,14 5,14 1,3633 415  3 92318,789062 1
51,38 4592 1638 433,77 422,61 25,31 25,14 5,14 1,388 415  3 92219,023437 1
51,42 4655 1651 432,89 423,76 25,11 25,14 5,14 1,4032 415  3 92318,789062 1
51,57 4621 1642 404,28 422,18 25,24 25,14 5,14 1,4368 415  3 92119,46875 1
51,54 4427 1615 422,18 422,9 25,7 25,14 5,14 1,4615 415  3 92318,789062 1
51,65 4293 1595 405,93 419,05 26,03 25,14 5,14 1,4755 415  3 91921,007812 1
51,65 4258 1596 417,49 430,99 26,01 25,14 5,14 1,4811 415  3 94065,773437 1
45,9 62 481 1034,83 2399,56 94,07 25,14 5,14 0,1052 400  2 240319,171875 1
45,9 1123 1031 859,35 1684,16 44,62 25,14 5,14 0,1065 400  2 208341,8125 1
46,28 3781 1519 734,96 1054,63 27,45 25,14 5,14 0,1744 400  2 171985,21875 1
47,01 4996 1712 608,89 751,05 24,16 25,14 5,14 0,2937 400  2 150987,90625 1
47,65 5134 1745 575,23 626,87 23,7 25,14 5,14 0,5321 404  2 136387,859375 1
48,31 5129 1743 526,78 570,39 23,73 25,14 5,14 0,6216 406  2 126576,023437 1
48,78 5067 1723 522,69 538,5 24,02 25,14 5,14 0,7128 407  2 112999,335937 1
48,78 5221 1774 485,68 496,32 23,3 25,14 5,14 0,8149 408  2 108336,859375 1
49,59 5060 1744 495,31 481,91 23,72 25,14 5,14 0,8871 409  2 104810,648437 1
49,92 5017 1706 461,01 449,46 24,25 25,14 5,14 0,9543 410  2 101992,03125 1
50,15 5020 1707 453,43 441,32 24,24 25,14 5,14 1,015 410  3 100136,90625 1
50,46 4928 1685 439,38 435,24 24,57 25,14 5,14 1,0743 411  3 98234,84375 1
50,62 4822 1693 454,82 431,86 24,44 25,14 5,14 1,1663 411  3 96786,390625 1
50,74 4996 1694 440,57 428,22 24,43 25,14 5,14 1,2056 411  3 95916,070312 1
50,92 4880 1678 432,74 424,76 24,67 25,14 5,14 1,2399 411  3 94482,375 1
51,05 4763 1662 432,3 426,78 24,92 25,14 5,14 1,2873 411  3 92518,976562 1
51,26 4755 1661 430,11 419,9 24,94 25,14 5,14 1,3128 411  3 92119,46875 1
51,38 4856 1671 423,61 420,33 24,78 25,14 5,14 1,3363 411  3 92020,132812 1
51,36 4660 1648 419,9 414,53 25,15 25,14 5,14 1,3671 411  3 92119,46875 1
51,44 4778 1664 420,33 425,91 24,89 25,14 5,14 1,3937 411  3 92219,023437 1
51,51 4446 1617 418,91 426,92 25,65 25,14 5,14 1,4388 411  3 92119,46875 1
51,55 4319 1599 415,8 424,33 25,96 25,14 5,14 1,4613 411  3 91624,914062 1
51,56 4270 1613 412,02 429,39 25,72 25,14 5,14 1,4715 411  3 92219,023437 1
51,59 4392 1610 426,2 425,48 25,78 25,14 5,14 1,4837 411  3 92418,773437 1
45,8 65 486 1063,59 2384,17 93,56 25,14 5,14 0,1044 400  2 240488,5 1
45,75 145 620 1012,65 2307,17 82,36 25,14 5,14 0,1386 400  2 237807,703125 1
45,99 2362 1394 756,67 1201,4 30,23 25,14 5,14 0,2393 400  2 162179,28125 1
46,71 4683 1651 658,18 846,94 25,1 25,14 5,14 0,3512 401  2 144591,921875 1
47,38 5052 1718 595,24 694,1 24,08 25,14 5,14 0,4674 402  2 132368,15625 1
48,0 5211 1771 516,54 546,76 23,34 25,14 5,14 0,5882 405  2 123195,382812 1
48,55 5079 1740 494,64 505,64 23,76 25,14 5,14 0,6865 408  2 116628,703125 1
49,02 5211 1770 483,55 486,01 23,34 25,14 5,14 0,7638 409  2 110870,507812 1
49,36 5070 1724 475,6 474,31 23,99 25,14 5,14 0,9289 412  2 106777,890625 1
49,71 5108 1736 472,71 454,2 23,81 25,14 5,14 0,9864 412  3 103476,148437 1
50,05 5094 1732 466,82 455,43 23,88 25,14 5,14 1,0456 413  3 99147,945312 1
50,25 5075 1708 442,37 443,72 24,22 25,14 5,14 1,1003 413  3 97393,953125 1
50,67 4994 1698 433,33 435,68 24,36 25,14 5,14 1,1452 414  3 96403,6875 1
50,81 4877 1678 443,87 426,92 24,67 25,14 5,14 1,1865 414  3 96132,179687 1
50,99 4921 1684 427,79 422,75 24,58 25,14 5,14 1,2225 414  3 94482,375 1
51,13 4877 1690 414,53 418,91 24,49 25,14 5,14 1,256 414  3 94377,882812 1
51,18 4861 1676 419,33 422,47 24,7 25,14 5,14 1,3107 414  3 92318,789062 1
51,27 4658 1647 416,36 413,97 25,15 25,14 5,14 1,3297 415  3 92518,976562 1
51,34 4669 1649 415,66 422,47 25,12 25,14 5,14 1,3669 415  3 92119,46875 1
51,43 4669 1649 418,76 421,75 25,12 25,14 5,14 1,3967 415  3 91822,09375 1
51,52 4484 1627 408,96 421,18 25,48 25,14 5,14 1,4167 415  3 91822,09375 1
51,5 4480 1622 421,75 425,48 25,56 25,14 5,14 1,4392 415  3 91921,007812 1
51,6 4383 1608 424,76 424,76 25,79 25,14 5,14 1,4665 415  3 92219,023437 1
51,54 4274 1593 429,39 425,91 26,07 25,14 5,14 1,4744 415  3 92418,773437 1
45,72 55 467 1052,49 2406,88 95,26 25,14 5,14 0,1045 400  2 240997,875 1
45,78 1360 1085 857,9 1623,71 41,44 25,14 5,14 0,1066 400  2 209879,078125 1
45,82 3876 1534 702,61 1008,21 27,16 25,14 5,14 0,1745 400  2 171812,078125 1
46,46 5044 1715 632,84 770,62 24,11 25,14 5,14 0,2962 400  2 151928,78125 1
47,18 5106 1735 570,77 646,26 23,82 25,14 5,14 0,5438 404  2 136715,625 1
47,78 5119 1750 536,49 563,48 23,61 25,14 5,14 0,6345 406  2 127331,507812 1
48,36 5114 1738 511,32 528,56 23,78 25,14 5,14 0,7223 408  2 112775,328125 1
48,86 5105 1735 501,04 491,3 23,82 25,14 5,14 0,7996 409  2 108199,492187 1
49,62 5164 1755 468,57 476,88 23,55 25,14 5,14 0,8627 410  2 105068,75 1
49,96 5040 1724 466,19 443,72 23,98 25,14 5,14 0,9291 410  2 102053,023437 1
50,21 5088 1730 441,02 436,57 23,9 25,14 5,14 0,9983 411  3 100136,90625 1
50,42 5047 1716 442,67 428,22 24,1 25,14 5,14 1,0619 411  3 97896,75 1
50,6 4934 1686 441,47 431,13 24,54 25,14 5,14 1,1433 411  3 96567,335937 1
50,77 4732 1658 430,11 428,22 24,98 25,14 5,14 1,1849 412  3 95540,210937 1
50,92 5021 1704 421,61 425,05 24,27 25,14 5,14 1,2297 412  3 93962,195312 1
51,02 4828 1671 437,6 422,04 24,77 25,14 5,14 1,2666 412  3 92418,773437 1
51,13 4723 1657 408,41 418,76 25,0 25,14 5,14 1,3021 412  3 91921,007812 1
51,24 4529 1629 422,9 417,49 25,44 25,14 5,14 1,3252 412  3 92219,023437 1
51,35 4670 1630 424,47 416,64 25,42 25,14 5,14 1,3499 412  3 91526,632812 1
51,4 4449 1618 425,05 429,24 25,63 25,14 5,14 1,3763 412  3 91723,398437 1
51,46 4510 1627 422,61 420,75 25,48 25,14 5,14 1,4224 412  3 92020,132812 1
51,46 4262 1591 423,04 419,33 26,09 25,14 5,14 1,4442 412  3 91822,09375 1
51,52 4405 1612 412,99 425,34 25,73 25,14 5,14 1,4604 412  3 92318,789062 1
51,6 4173 1596 417,49 426,2 26,01 25,14 5,14 1,4696 412  3 92518,976562 1
45,7 55 467 1054,98 2376,92 95,26 25,14 5,14 0,1028 400  2 242023,15625 1
45,72 219 716 1016,09 2205,62 75,14 25,14 5,14 0,1361 400  2 237973,5 1
45,76 2679 1341 795,8 1291,21 31,62 25,14 5,14 0,2421 400  2 161871,640625 1
46,16 4540 1631 665,35 886,83 25,41 25,14 5,14 0,3558 401  2 144103,578125 1
47,53 5046 1728 577,97 679,0 23,92 25,14 5,14 0,468 403  2 132883,46875 1
48,18 5167 1756 539,59 548,24 23,53 25,14 5,14 0,5917 406  2 123195,382812 1
48,7 5053 1718 502,91 515,84 24,07 25,14 5,14 0,6855 408  2 115994,5625 1
49,14 5120 1740 495,81 492,63 23,75 25,14 5,14 0,7649 410  2 111304,351562 1
49,52 5116 1743 484,7 468,41 23,71 25,14 5,14 0,9053 412  2 106644,445312 1
49,85 5126 1742 451,75 455,43 23,72 25,14 5,14 0,9622 413  3 103476,148437 1
50,13 5222 1774 460,24 450,22 23,28 25,14 5,14 1,0215 413  3 98975,453125 1
50,33 5018 1707 447,33 438,19 24,23 25,14 5,14 1,0682 414  3 97393,953125 1
50,72 5008 1703 434,21 435,09 24,28 25,14 5,14 1,1206 414  3 96186,359375 1
50,72 4989 1697 439,53 427,36 24,37 25,14 5,14 1,1702 414  3 94902,6875 1
50,89 4991 1698 437,9 417,92 24,36 25,14 5,14 1,2197 415  3 94065,773437 1
51,0 4721 1656 421,75 423,04 25,0 25,14 5,14 1,2548 415  3 93962,195312 1
51,13 4740 1659 415,94 421,18 24,95 25,14 5,14 1,3354 415  3 93807,257812 1
51,22 4805 1666 435,83 422,18 24,84 25,14 5,14 1,3603 415  3 91921,007812 1
51,25 4986 1693 417,77 419,9 24,43 25,14 5,14 1,3785 415  3 91526,632812 1
51,35 4735 1658 424,76 426,92 24,96 25,14 5,14 1,3978 415  3 91526,632812 1
51,47 4607 1640 418,91 416,22 25,25 25,14 5,14 1,4176 415  3 91526,632812 1
51,51 4659 1616 416,5 421,89 25,66 25,14 5,14 1,4339 415  3 92318,789062 1
51,54 4262 1591 418,91 431,42 26,08 25,14 5,14 1,4563 415  3 92318,789062 1
51,58 4385 1609 410,62 422,61 25,78 25,14 5,14 1,4722 415  3 92219,023437 1
45,61 50 457 1087,61 2408,51 96,2 25,14 5,14 0,1095 400  2 241851,671875 1
45,56 954 482 1057,49 2410,95 93,85 25,14 5,14 0,1128 400  2 208596,453125 1
45,93 4105 1568 698,58 967,42 26,5 25,14 5,14 0,1813 400  2 170951,59375 1
46,56 4999 1695 622,01 751,56 24,4 25,14 5,14 0,3054 400  2 149532,703125 1
47,27 5038 1713 575,04 631,99 24,13 25,14 5,14 0,5213 404  2 135629,140625 1
47,93 5160 1754 528,56 571,74 23,56 25,14 5,14 0,6282 406  2 125551,742187 1
48,45 5084 1742 510,28 522,69 23,72 25,14 5,14 0,7132 407  2 112700,859375 1
48,95 5195 1765 502,4 494,47 23,4 25,14 5,14 0,8062 408  2 108130,9375 1
49,3 5156 1752 470,79 470,31 23,57 25,14 5,14 0,8769 409  2 104107,359375 1
49,97 5129 1743 470,31 462,11 23,7 25,14 5,14 0,9453 410  2 101446,40625 1
50,21 5053 1718 454,66 432,59 24,06 25,14 5,14 1,0119 410  3 99436,78125 1
50,47 5024 1708 431,42 429,68 24,2 25,14 5,14 1,0645 410  3 97728,570312 1
50,47 5092 1731 443,42 425,48 23,87 25,14 5,14 1,1165 411  3 96294,90625 1
50,62 5056 1719 442,82 420,9 24,04 25,14 5,14 1,2063 411  3 95114,25 1
50,77 4853 1687 440,72 422,47 24,51 25,14 5,14 1,2484 411  3 94744,632812 1
50,93 4892 1680 428,66 424,47 24,62 25,14 5,14 1,2819 411  3 92518,976562 1
51,1 5015 1706 436,71 418,91 24,24 25,14 5,14 1,3217 411  3 92119,46875 1
51,22 4594 1638 411,18 419,76 25,28 25,14 5,14 1,3429 411  3 91921,007812 1
51,33 4664 1628 422,9 421,18 25,44 25,14 5,14 1,3798 411  3 91330,71875 1
51,34 4627 1643 407,58 411,6 25,2 25,14 5,14 1,3921 411  3 91624,914062 1
51,46 4516 1627 430,99 424,33 25,46 25,14 5,14 1,4042 411  3 91624,914062 1
51,49 4415 1613 410,07 425,91 25,7 25,14 5,14 1,4577 411  3 91921,007812 1
51,53 4415 1613 401,55 419,05 25,7 25,14 5,14 1,4691 411  3 91723,398437 1
51,59 4302 1579 404,83 423,9 26,28 25,14 5,14 1,4758 411  3 91822,09375 1
45,44 65 486 1066,11 2428,97 93,47 25,14 5,14 0,1126 400  2 242194,890625 1
45,44 352 819 985,27 2097,15 66,07 25,14 5,14 0,1443 400  2 231674,203125 1
45,59 2894 1377 774,28 1222,73 30,62 25,14 5,14 0,2548 400  2 185641,765625 1
46,23 4703 1681 634,99 802,56 24,6 25,14 5,14 0,392 401  2 142777,46875 1
46,93 5030 1711 601,52 665,35 24,16 25,14 5,14 0,514 403  2 129850,367187 1
48,13 5081 1727 561,77 586,04 23,92 25,14 5,14 0,6169 407  2 121615,203125 1
48,71 5147 1749 509,08 498,84 23,61 25,14 5,14 0,7056 409  2 114669,65625 1
49,13 5180 1748 494,3 476,4 23,63 25,14 5,14 0,7891 411  2 110154,90625 1
49,43 5110 1737 476,56 466,82 23,78 25,14 5,14 0,8661 413  2 106246,109375 1
49,43 5059 1720 460,7 447,79 24,02 25,14 5,14 0,9922 415  3 102728,734375 1
49,81 5088 1729 445,67 440,13 23,89 25,14 5,14 1,054 415  3 100372,476562 1
50,08 5057 1719 444,47 438,94 24,03 25,14 5,14 1,0991 416  3 97006,445312 1
50,31 4879 1678 443,42 423,33 24,64 25,14 5,14 1,1435 416  3 96024,007812 1
50,67 5036 1692 439,38 421,47 24,43 25,14 5,14 1,1867 416  3 95167,289062 1
50,84 5019 1707 432,74 420,04 24,21 25,14 5,14 1,2372 416  3 93962,195312 1
50,95 4843 1673 432,89 413,97 24,72 25,14 5,14 1,2755 417  3 94013,953125 1
51,04 4997 1695 430,26 418,76 24,39 25,14 5,14 1,3141 417  3 92020,132812 1
51,12 4831 1670 428,51 418,2 24,77 25,14 5,14 1,3698 417  3 92219,023437 1
51,21 4745 1660 404,97 411,88 24,93 25,14 5,14 1,4072 417  3 91330,71875 1
51,29 4503 1625 416,36 420,18 25,48 25,14 5,14 1,4333 417  3 91624,914062 1
51,34 4565 1634 422,61 422,61 25,34 25,14 5,14 1,4535 417  3 91428,570312 1
51,44 4602 1640 423,47 421,32 25,25 25,14 5,14 1,4688 417  3 92020,132812 1
51,51 4394 1610 414,25 425,34 25,74 25,14 5,14 1,498 417  3 93910,492187 1
51,49 4309 1598 419,33 420,18 25,95 25,14 5,14 1,5067 417  3 92119,46875 1
45,3 56 468 1069,73 2371,3 95,1 25,14 5,14 0,1092 400  2 241509,4375 1
45,39 57 472 1044,33 2408,51 94,78 25,14 5,14 0,1189 400  2 203740,546875 1
45,91 4507 1626 703,8 938,4 25,47 25,14 5,14 0,1978 400  2 169592,578125 1
46,61 5085 1729 605,81 732,72 23,9 25,14 5,14 0,3051 400  2 148362,796875 1
47,33 5132 1744 569,62 630,49 23,68 25,14 5,14 0,4195 402  2 134772,3125 1
47,33 5302 1801 544,91 565,77 22,91 25,14 5,14 0,629 406  2 124634,859375 1
47,99 5120 1760 503,08 507,87 23,45 25,14 5,14 0,7206 407  2 117674,101562 1
48,44 5159 1753 511,67 498,5 23,55 25,14 5,14 0,7977 408  2 107315,03125 1
48,96 5163 1754 493,97 471,75 23,53 25,14 5,14 0,8657 409  2 103917,1875 1
49,75 5123 1741 467,93 459,61 23,72 25,14 5,14 0,931 409  2 101205,773437 1
49,96 4935 1686 460,24 439,83 23,82 25,14 5,14 1,0 410  3 98975,453125 1
50,18 5028 1710 433,33 425,91 24,16 25,14 5,14 1,0578 410  3 97172,140625 1
50,38 5045 1715 431,13 426,92 24,08 25,14 5,14 1,1049 410  3 95970,007812 1
50,62 5015 1705 446,43 428,22 24,23 25,14 5,14 1,1874 411  3 95167,289062 1
50,69 4856 1675 438,05 424,04 24,68 25,14 5,14 1,2277 411  3 94221,570312 1
50,88 4989 1697 432,01 422,18 24,35 25,14 5,14 1,2679 411  3 91822,09375 1
50,95 4645 1673 422,18 418,76 24,72 25,14 5,14 1,2995 411  3 92020,132812 1
51,18 4656 1647 415,66 417,35 25,12 25,14 5,14 1,3147 411  3 91526,632812 1
51,25 4526 1629 421,61 418,2 25,42 25,14 5,14 1,3361 411  3 91624,914062 1
51,31 4644 1646 412,99 416,22 25,15 25,14 5,14 1,3663 411  3 91428,570312 1
51,37 4446 1633 420,75 414,25 25,35 25,14 5,14 1,389 411  3 90844,570312 1
51,39 4610 1641 420,18 422,61 25,22 25,14 5,14 1,4278 411  3 91921,007812 1
51,39 4467 1620 421,32 421,04 25,56 25,14 5,14 1,4453 411  3 92119,46875 1
51,47 4416 1613 415,24 424,47 25,68 25,14 5,14 1,4643 411  3 92219,023437 1
45,16 49 480 1043,97 2395,5 94,01 25,14 5,14 0,1127 400  2 242539,078125 1
45,2 501 867 979,62 2010,28 59,21 25,14 5,14 0,1495 400  2 228877,96875 1
